sha1,source_image,source_label,dest_image,dest_label,box_count
65439024f3d7dd7761cacb9cc79dca239c4b4ce0,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000245_000291_NrWcP1s3QC0_11_NrWcP1s3QC0_11_00001_png.rf.93f2aaeb57f30b3c4133109a2a2031_65439024.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000245_000291_NrWcP1s3QC0_11_NrWcP1s3QC0_11_00001_png.rf.93f2aaeb57f30b3c4133109a2a2031_65439024.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000245_000291_NrWcP1s3QC0_11_NrWcP1s3QC0_11_00001_png.rf.93f2aaeb57f30b3c4133109a2a2031_65439024.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000245_000291_NrWcP1s3QC0_11_NrWcP1s3QC0_11_00001_png.rf.93f2aaeb57f30b3c4133109a2a2031_65439024.txt,7
6749ccb9a74ff0bb36d1319733e18d7bb71fcef4,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000140_000116_v8_div_balv2_0272__Videos__uLW74013Wp0__4-mp4__t7-49_jpg.rf.cd14b8a975aa3_6749ccb9.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000140_000116_v8_div_balv2_0272__Videos__uLW74013Wp0__4-mp4__t7-49_jpg.rf.cd14b8a975aa3_6749ccb9.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000140_000116_v8_div_balv2_0272__Videos__uLW74013Wp0__4-mp4__t7-49_jpg.rf.cd14b8a975aa3_6749ccb9.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000140_000116_v8_div_balv2_0272__Videos__uLW74013Wp0__4-mp4__t7-49_jpg.rf.cd14b8a975aa3_6749ccb9.txt,3
67a281de874582728dca091390f6e7731e6ffa92,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000061_000037_v8_div_balv2_0057__GS__Lucas_GS_T2-mov__t5-63_jpg.rf.3879cd401c6f338e10ca_67a281de.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000061_000037_v8_div_balv2_0057__GS__Lucas_GS_T2-mov__t5-63_jpg.rf.3879cd401c6f338e10ca_67a281de.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000061_000037_v8_div_balv2_0057__GS__Lucas_GS_T2-mov__t5-63_jpg.rf.3879cd401c6f338e10ca_67a281de.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000061_000037_v8_div_balv2_0057__GS__Lucas_GS_T2-mov__t5-63_jpg.rf.3879cd401c6f338e10ca_67a281de.txt,6
67cf855e1de4336d6dc6bd7af1a60e89f90a06dc,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000059_000035_v8_div_balv2_0051__GS__Lucas_GS_T-mov__t0-61_jpg.rf.27090fa8f372f51a7171a_67cf855e.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000059_000035_v8_div_balv2_0051__GS__Lucas_GS_T-mov__t0-61_jpg.rf.27090fa8f372f51a7171a_67cf855e.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000059_000035_v8_div_balv2_0051__GS__Lucas_GS_T-mov__t0-61_jpg.rf.27090fa8f372f51a7171a_67cf855e.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000059_000035_v8_div_balv2_0051__GS__Lucas_GS_T-mov__t0-61_jpg.rf.27090fa8f372f51a7171a_67cf855e.txt,21
67daf5f0986ca2e6d3e19274086f33dad92b4c88,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000308_000354_uLW74013Wp0_17_uLW74013Wp0_17_00015_png.rf.8b8ab3e07f1eebf2944986da0581bc_67daf5f0.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000308_000354_uLW74013Wp0_17_uLW74013Wp0_17_00015_png.rf.8b8ab3e07f1eebf2944986da0581bc_67daf5f0.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000308_000354_uLW74013Wp0_17_uLW74013Wp0_17_00015_png.rf.8b8ab3e07f1eebf2944986da0581bc_67daf5f0.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000308_000354_uLW74013Wp0_17_uLW74013Wp0_17_00015_png.rf.8b8ab3e07f1eebf2944986da0581bc_67daf5f0.txt,5
682ef4867105a8a307cc906a5d74bed7a5b7ad3e,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000241_000287_GS__Mikaela-Shifferin-GS-racing__frame_0078_jpg.rf.bba2fada093ddfc60f59ac_682ef486.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000241_000287_GS__Mikaela-Shifferin-GS-racing__frame_0078_jpg.rf.bba2fada093ddfc60f59ac_682ef486.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000241_000287_GS__Mikaela-Shifferin-GS-racing__frame_0078_jpg.rf.bba2fada093ddfc60f59ac_682ef486.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000241_000287_GS__Mikaela-Shifferin-GS-racing__frame_0078_jpg.rf.bba2fada093ddfc60f59ac_682ef486.txt,2
68467c38a74dc2fe79f4f15dcfbde4ff5e986ee8,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000206_000252_5UHRvqx1iuQ_5_5UHRvqx1iuQ_5_00000_png.rf.4600aa38b3c53e9c8557473205792bda_68467c38.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000206_000252_5UHRvqx1iuQ_5_5UHRvqx1iuQ_5_00000_png.rf.4600aa38b3c53e9c8557473205792bda_68467c38.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000206_000252_5UHRvqx1iuQ_5_5UHRvqx1iuQ_5_00000_png.rf.4600aa38b3c53e9c8557473205792bda_68467c38.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000206_000252_5UHRvqx1iuQ_5_5UHRvqx1iuQ_5_00000_png.rf.4600aa38b3c53e9c8557473205792bda_68467c38.txt,2
687e5cedf1de5eacafa71a9ec40efc383c12dbde,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000133_000109_v8_div_balv2_0243__Videos__zW1bF2PsB0M__12-mp4__t1-42_jpg.rf.fa84942ad8d6_687e5ced.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000133_000109_v8_div_balv2_0243__Videos__zW1bF2PsB0M__12-mp4__t1-42_jpg.rf.fa84942ad8d6_687e5ced.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000133_000109_v8_div_balv2_0243__Videos__zW1bF2PsB0M__12-mp4__t1-42_jpg.rf.fa84942ad8d6_687e5ced.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000133_000109_v8_div_balv2_0243__Videos__zW1bF2PsB0M__12-mp4__t1-42_jpg.rf.fa84942ad8d6_687e5ced.txt,1
6898c25b0a8aac2740db8a3832ec68e884960568,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000135_000111_v8_div_balv2_0250__Videos__uLW74013Wp0__11-mp4__t4-50_jpg.rf.77016b05fad8_6898c25b.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000135_000111_v8_div_balv2_0250__Videos__uLW74013Wp0__11-mp4__t4-50_jpg.rf.77016b05fad8_6898c25b.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000135_000111_v8_div_balv2_0250__Videos__uLW74013Wp0__11-mp4__t4-50_jpg.rf.77016b05fad8_6898c25b.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000135_000111_v8_div_balv2_0250__Videos__uLW74013Wp0__11-mp4__t4-50_jpg.rf.77016b05fad8_6898c25b.txt,1
698d53b4dc9b877391a78d1f944d3875e55e2e9d,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000242_000288_GS__Mikaela-Shifferin-GS-racing__frame_0087_jpg.rf.a3978322779e4fc0bd9d83_698d53b4.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000242_000288_GS__Mikaela-Shifferin-GS-racing__frame_0087_jpg.rf.a3978322779e4fc0bd9d83_698d53b4.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000242_000288_GS__Mikaela-Shifferin-GS-racing__frame_0087_jpg.rf.a3978322779e4fc0bd9d83_698d53b4.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000242_000288_GS__Mikaela-Shifferin-GS-racing__frame_0087_jpg.rf.a3978322779e4fc0bd9d83_698d53b4.txt,2
6a5f294ae0823f414b7eda4c38c50c3f0ff1db8d,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000123_000099_v8_div_balv2_0225__Videos__uLW74013Wp0__8-mp4__t7-15_jpg.rf.463da3a07735f_6a5f294a.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000123_000099_v8_div_balv2_0225__Videos__uLW74013Wp0__8-mp4__t7-15_jpg.rf.463da3a07735f_6a5f294a.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000123_000099_v8_div_balv2_0225__Videos__uLW74013Wp0__8-mp4__t7-15_jpg.rf.463da3a07735f_6a5f294a.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000123_000099_v8_div_balv2_0225__Videos__uLW74013Wp0__8-mp4__t7-15_jpg.rf.463da3a07735f_6a5f294a.txt,2
6ac94da21c5e589e01cc328a3e2329a395c00a7d,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000252_000298_SL__MS-SL-R__frame_0045_jpg.rf.7a285e8483201d39528c1593f8164d2c_6ac94da2_6ac94da2.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000252_000298_SL__MS-SL-R__frame_0045_jpg.rf.7a285e8483201d39528c1593f8164d2c_6ac94da2_6ac94da2.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000252_000298_SL__MS-SL-R__frame_0045_jpg.rf.7a285e8483201d39528c1593f8164d2c_6ac94da2_6ac94da2.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000252_000298_SL__MS-SL-R__frame_0045_jpg.rf.7a285e8483201d39528c1593f8164d2c_6ac94da2_6ac94da2.txt,4
6d9d119c58a7d675e972a8ff04d543fd17ff5d0f,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000272_000318_SL__Mikaela-Shifferin-Slolom-training__frame_0112_jpg.rf.37bb8720509a38a3_6d9d119c.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000272_000318_SL__Mikaela-Shifferin-Slolom-training__frame_0112_jpg.rf.37bb8720509a38a3_6d9d119c.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000272_000318_SL__Mikaela-Shifferin-Slolom-training__frame_0112_jpg.rf.37bb8720509a38a3_6d9d119c.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000272_000318_SL__Mikaela-Shifferin-Slolom-training__frame_0112_jpg.rf.37bb8720509a38a3_6d9d119c.txt,11
6e6b3460140d033a48e75dd2d1e4ef6c7c5a4507,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000103_000079_v8_div_balv2_0164__Videos__he3w2n9WvrI__4-mp4__t5-16_jpg.rf.bec81f10ab0a6_6e6b3460.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000103_000079_v8_div_balv2_0164__Videos__he3w2n9WvrI__4-mp4__t5-16_jpg.rf.bec81f10ab0a6_6e6b3460.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000103_000079_v8_div_balv2_0164__Videos__he3w2n9WvrI__4-mp4__t5-16_jpg.rf.bec81f10ab0a6_6e6b3460.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000103_000079_v8_div_balv2_0164__Videos__he3w2n9WvrI__4-mp4__t5-16_jpg.rf.bec81f10ab0a6_6e6b3460.txt,2
6e7d78edf6d26604b4b3b3c2c4d5a1172df762dd,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000253_000299_SL__MS-SL-R__frame_0053_jpg.rf.d30d344d36f692153d23d9f11fe21c88_6e7d78ed_6e7d78ed.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000253_000299_SL__MS-SL-R__frame_0053_jpg.rf.d30d344d36f692153d23d9f11fe21c88_6e7d78ed_6e7d78ed.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000253_000299_SL__MS-SL-R__frame_0053_jpg.rf.d30d344d36f692153d23d9f11fe21c88_6e7d78ed_6e7d78ed.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000253_000299_SL__MS-SL-R__frame_0053_jpg.rf.d30d344d36f692153d23d9f11fe21c88_6e7d78ed_6e7d78ed.txt,5
709f52df6d7abf88a4f0d72c7e3f13e4fe1dc907,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000187_000202_unseen_2911_SL_frame0186_jpg.rf.fcfe1b1e15743b6124b47405eb811d05_709f52df_709f52df.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000187_000202_unseen_2911_SL_frame0186_jpg.rf.fcfe1b1e15743b6124b47405eb811d05_709f52df_709f52df.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000187_000202_unseen_2911_SL_frame0186_jpg.rf.fcfe1b1e15743b6124b47405eb811d05_709f52df_709f52df.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000187_000202_unseen_2911_SL_frame0186_jpg.rf.fcfe1b1e15743b6124b47405eb811d05_709f52df_709f52df.txt,17
73e1e3c18cd0415a6cde08a02737d19089a75261,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000216_000262_GS__MO-GS-R3__frame_0023_jpg.rf.8bdff13722a02d76d923c8b1d7f3c14a_73e1e3c1_73e1e3c1.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000216_000262_GS__MO-GS-R3__frame_0023_jpg.rf.8bdff13722a02d76d923c8b1d7f3c14a_73e1e3c1_73e1e3c1.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000216_000262_GS__MO-GS-R3__frame_0023_jpg.rf.8bdff13722a02d76d923c8b1d7f3c14a_73e1e3c1_73e1e3c1.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000216_000262_GS__MO-GS-R3__frame_0023_jpg.rf.8bdff13722a02d76d923c8b1d7f3c14a_73e1e3c1_73e1e3c1.txt,4
74b115127ee65ec75f63b1fdc8705369566f185b,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000219_000265_GS__MO-GS-R4__frame_0035_jpg.rf.77785373fd4e9dd9673a7ff5e27ee6bf_74b11512_74b11512.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000219_000265_GS__MO-GS-R4__frame_0035_jpg.rf.77785373fd4e9dd9673a7ff5e27ee6bf_74b11512_74b11512.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000219_000265_GS__MO-GS-R4__frame_0035_jpg.rf.77785373fd4e9dd9673a7ff5e27ee6bf_74b11512_74b11512.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000219_000265_GS__MO-GS-R4__frame_0035_jpg.rf.77785373fd4e9dd9673a7ff5e27ee6bf_74b11512_74b11512.txt,2
74fa7ef4f4fb2a942fef65e2322f4d0a1bac82ed,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000258_000304_SL__MS-SL__frame_0024_jpg.rf.b4b85b2a47b5ab3ba9dbea520c057676_74fa7ef4_74fa7ef4.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000258_000304_SL__MS-SL__frame_0024_jpg.rf.b4b85b2a47b5ab3ba9dbea520c057676_74fa7ef4_74fa7ef4.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000258_000304_SL__MS-SL__frame_0024_jpg.rf.b4b85b2a47b5ab3ba9dbea520c057676_74fa7ef4_74fa7ef4.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000258_000304_SL__MS-SL__frame_0024_jpg.rf.b4b85b2a47b5ab3ba9dbea520c057676_74fa7ef4_74fa7ef4.txt,2
767933ab3867ee09bda77669f6dc999960d8fe1c,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000212_000258_GS__Lucas-GS-T2__frame_0124_jpg.rf.46e51484f309849f236745a74b3df6e3_76793_767933ab.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000212_000258_GS__Lucas-GS-T2__frame_0124_jpg.rf.46e51484f309849f236745a74b3df6e3_76793_767933ab.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000212_000258_GS__Lucas-GS-T2__frame_0124_jpg.rf.46e51484f309849f236745a74b3df6e3_76793_767933ab.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000212_000258_GS__Lucas-GS-T2__frame_0124_jpg.rf.46e51484f309849f236745a74b3df6e3_76793_767933ab.txt,2
