source_root,source_split,source_image,source_label,target_split,target_image,target_label,sha1,box_count
data/annotations/final_combined_1class_20260213,train,data/annotations/final_combined_1class_20260213/train/images/000165_unseen_2907_SL_frame0363_jpg.rf.2c09f5b6097eb7f1181d9aaa5f92ecb1_b79d5b06.jpg,data/annotations/final_combined_1class_20260213/train/labels/000165_unseen_2907_SL_frame0363_jpg.rf.2c09f5b6097eb7f1181d9aaa5f92ecb1_b79d5b06.txt,train,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/images/000111_000165_unseen_2907_SL_frame0363_jpg.rf.2c09f5b6097eb7f1181d9aaa5f92ecb1_b79d5b06_b79d5b06.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/labels/000111_000165_unseen_2907_SL_frame0363_jpg.rf.2c09f5b6097eb7f1181d9aaa5f92ecb1_b79d5b06_b79d5b06.txt,b79d5b06c993eb505300a162849dc8dbb398b374,8
data/annotations/final_combined_1class_20260213,train,data/annotations/final_combined_1class_20260213/train/images/000166_unseen_2907_SL_frame0396_jpg.rf.b104e7100b52c7195c566a8fd29a42b9_3ef8aafc.jpg,data/annotations/final_combined_1class_20260213/train/labels/000166_unseen_2907_SL_frame0396_jpg.rf.b104e7100b52c7195c566a8fd29a42b9_3ef8aafc.txt,train,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/images/000112_000166_unseen_2907_SL_frame0396_jpg.rf.b104e7100b52c7195c566a8fd29a42b9_3ef8aafc_3ef8aafc.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/labels/000112_000166_unseen_2907_SL_frame0396_jpg.rf.b104e7100b52c7195c566a8fd29a42b9_3ef8aafc_3ef8aafc.txt,3ef8aafc8c6f3c90be3956f29f49edd109883a9b,10
data/annotations/final_combined_1class_20260213,train,data/annotations/final_combined_1class_20260213/train/images/000167_unseen_2907_SL_frame0429_jpg.rf.f930fbad3e1005a5f8204b759ae99b05_5cc49c30.jpg,data/annotations/final_combined_1class_20260213/train/labels/000167_unseen_2907_SL_frame0429_jpg.rf.f930fbad3e1005a5f8204b759ae99b05_5cc49c30.txt,train,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/images/000113_000167_unseen_2907_SL_frame0429_jpg.rf.f930fbad3e1005a5f8204b759ae99b05_5cc49c30_5cc49c30.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/labels/000113_000167_unseen_2907_SL_frame0429_jpg.rf.f930fbad3e1005a5f8204b759ae99b05_5cc49c30_5cc49c30.txt,5cc49c305b46b1cc823ae0beefae04bcc57a5291,6
data/annotations/final_combined_1class_20260213,train,data/annotations/final_combined_1class_20260213/train/images/000168_unseen_2907_SL_frame0462_jpg.rf.423114820102245c6a3045cb88c3e778_25831cc6.jpg,data/annotations/final_combined_1class_20260213/train/labels/000168_unseen_2907_SL_frame0462_jpg.rf.423114820102245c6a3045cb88c3e778_25831cc6.txt,train,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/images/000114_000168_unseen_2907_SL_frame0462_jpg.rf.423114820102245c6a3045cb88c3e778_25831cc6_25831cc6.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/labels/000114_000168_unseen_2907_SL_frame0462_jpg.rf.423114820102245c6a3045cb88c3e778_25831cc6_25831cc6.txt,25831cc624cb5acf9d128f119c3a5af57ffd2bf2,6
data/annotations/final_combined_1class_20260213,train,data/annotations/final_combined_1class_20260213/train/images/000169_unseen_2907_SL_frame0495_jpg.rf.c1b21e3642069181dc64475abdb1f2af_4e0a20c1.jpg,data/annotations/final_combined_1class_20260213/train/labels/000169_unseen_2907_SL_frame0495_jpg.rf.c1b21e3642069181dc64475abdb1f2af_4e0a20c1.txt,train,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/images/000115_000169_unseen_2907_SL_frame0495_jpg.rf.c1b21e3642069181dc64475abdb1f2af_4e0a20c1_4e0a20c1.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/labels/000115_000169_unseen_2907_SL_frame0495_jpg.rf.c1b21e3642069181dc64475abdb1f2af_4e0a20c1_4e0a20c1.txt,4e0a20c19591065bba5b7c62e94218124d5ef44c,1
data/annotations/final_combined_1class_20260213,train,data/annotations/final_combined_1class_20260213/train/images/000170_unseen_2907_SL_frame0528_jpg.rf.39fc48ddeb58330cda068017bc7ee1b1_a510fa9f.jpg,data/annotations/final_combined_1class_20260213/train/labels/000170_unseen_2907_SL_frame0528_jpg.rf.39fc48ddeb58330cda068017bc7ee1b1_a510fa9f.txt,train,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/images/000116_000170_unseen_2907_SL_frame0528_jpg.rf.39fc48ddeb58330cda068017bc7ee1b1_a510fa9f_a510fa9f.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/labels/000116_000170_unseen_2907_SL_frame0528_jpg.rf.39fc48ddeb58330cda068017bc7ee1b1_a510fa9f_a510fa9f.txt,a510fa9f63b8804b5bef59f3eb15f7f9bfd3ba00,3
data/annotations/final_combined_1class_20260213,train,data/annotations/final_combined_1class_20260213/train/images/000171_unseen_2907_SL_frame0594_jpg.rf.d014bfdc062688abe8205d763c90c9a1_eb0001be.jpg,data/annotations/final_combined_1class_20260213/train/labels/000171_unseen_2907_SL_frame0594_jpg.rf.d014bfdc062688abe8205d763c90c9a1_eb0001be.txt,train,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/images/000117_000171_unseen_2907_SL_frame0594_jpg.rf.d014bfdc062688abe8205d763c90c9a1_eb0001be_eb0001be.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/labels/000117_000171_unseen_2907_SL_frame0594_jpg.rf.d014bfdc062688abe8205d763c90c9a1_eb0001be_eb0001be.txt,eb0001be41153fd9abbca066237fe0454fb6a553,7
data/annotations/final_combined_1class_20260213,train,data/annotations/final_combined_1class_20260213/train/images/000172_unseen_2907_SL_frame0660_jpg.rf.c03f0da59824234fbeaee1a333427b64_2eea2b8e.jpg,data/annotations/final_combined_1class_20260213/train/labels/000172_unseen_2907_SL_frame0660_jpg.rf.c03f0da59824234fbeaee1a333427b64_2eea2b8e.txt,train,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/images/000118_000172_unseen_2907_SL_frame0660_jpg.rf.c03f0da59824234fbeaee1a333427b64_2eea2b8e_2eea2b8e.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/labels/000118_000172_unseen_2907_SL_frame0660_jpg.rf.c03f0da59824234fbeaee1a333427b64_2eea2b8e_2eea2b8e.txt,2eea2b8e41d63780dd85e09f739988d91b821bb5,6
data/annotations/final_combined_1class_20260213,train,data/annotations/final_combined_1class_20260213/train/images/000173_unseen_2907_SL_frame0693_jpg.rf.71332249eef6aa509725c33dc3441b7c_58208216.jpg,data/annotations/final_combined_1class_20260213/train/labels/000173_unseen_2907_SL_frame0693_jpg.rf.71332249eef6aa509725c33dc3441b7c_58208216.txt,train,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/images/000119_000173_unseen_2907_SL_frame0693_jpg.rf.71332249eef6aa509725c33dc3441b7c_58208216_58208216.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/labels/000119_000173_unseen_2907_SL_frame0693_jpg.rf.71332249eef6aa509725c33dc3441b7c_58208216_58208216.txt,582082160ade6cb860bb1f3a0ec357dd172a1748,2
data/annotations/final_combined_1class_20260213,train,data/annotations/final_combined_1class_20260213/train/images/000174_unseen_2907_SL_frame0759_jpg.rf.73f30bad0c5050faf93c90d1d2a2cb3f_26d9abf2.jpg,data/annotations/final_combined_1class_20260213/train/labels/000174_unseen_2907_SL_frame0759_jpg.rf.73f30bad0c5050faf93c90d1d2a2cb3f_26d9abf2.txt,train,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/images/000120_000174_unseen_2907_SL_frame0759_jpg.rf.73f30bad0c5050faf93c90d1d2a2cb3f_26d9abf2_26d9abf2.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/labels/000120_000174_unseen_2907_SL_frame0759_jpg.rf.73f30bad0c5050faf93c90d1d2a2cb3f_26d9abf2_26d9abf2.txt,26d9abf2ddbc5db5332a01b6555efeb958784c60,2
data/annotations/final_combined_1class_20260213,train,data/annotations/final_combined_1class_20260213/train/images/000175_unseen_2907_SL_frame0792_jpg.rf.4d2858cb0e357f7922483dfae3a6e330_203186e7.jpg,data/annotations/final_combined_1class_20260213/train/labels/000175_unseen_2907_SL_frame0792_jpg.rf.4d2858cb0e357f7922483dfae3a6e330_203186e7.txt,train,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/images/000121_000175_unseen_2907_SL_frame0792_jpg.rf.4d2858cb0e357f7922483dfae3a6e330_203186e7_203186e7.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/labels/000121_000175_unseen_2907_SL_frame0792_jpg.rf.4d2858cb0e357f7922483dfae3a6e330_203186e7_203186e7.txt,203186e7e08abd9bb37b1b3a7916684443851867,3
data/annotations/final_combined_1class_20260213,train,data/annotations/final_combined_1class_20260213/train/images/000176_unseen_2907_SL_frame0825_jpg.rf.1c39abed489525e12c715731de7a247e_ff086f69.jpg,data/annotations/final_combined_1class_20260213/train/labels/000176_unseen_2907_SL_frame0825_jpg.rf.1c39abed489525e12c715731de7a247e_ff086f69.txt,train,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/images/000122_000176_unseen_2907_SL_frame0825_jpg.rf.1c39abed489525e12c715731de7a247e_ff086f69_ff086f69.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/labels/000122_000176_unseen_2907_SL_frame0825_jpg.rf.1c39abed489525e12c715731de7a247e_ff086f69_ff086f69.txt,ff086f699358c2551e016c6312ef47b24d0766a9,6
data/annotations/final_combined_1class_20260213,train,data/annotations/final_combined_1class_20260213/train/images/000177_unseen_2909_SL_frame0036_jpg.rf.03b6534cb3d2be1d87cf781668cba5bc_b0bce301.jpg,data/annotations/final_combined_1class_20260213/train/labels/000177_unseen_2909_SL_frame0036_jpg.rf.03b6534cb3d2be1d87cf781668cba5bc_b0bce301.txt,train,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/images/000123_000177_unseen_2909_SL_frame0036_jpg.rf.03b6534cb3d2be1d87cf781668cba5bc_b0bce301_b0bce301.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/labels/000123_000177_unseen_2909_SL_frame0036_jpg.rf.03b6534cb3d2be1d87cf781668cba5bc_b0bce301_b0bce301.txt,b0bce3017f4d93ddeeb2cc102e9593b951cde199,18
data/annotations/final_combined_1class_20260213,train,data/annotations/final_combined_1class_20260213/train/images/000178_unseen_2909_SL_frame0072_jpg.rf.0fc4a926332070e4582757e527efd162_1334e742.jpg,data/annotations/final_combined_1class_20260213/train/labels/000178_unseen_2909_SL_frame0072_jpg.rf.0fc4a926332070e4582757e527efd162_1334e742.txt,train,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/images/000124_000178_unseen_2909_SL_frame0072_jpg.rf.0fc4a926332070e4582757e527efd162_1334e742_1334e742.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/labels/000124_000178_unseen_2909_SL_frame0072_jpg.rf.0fc4a926332070e4582757e527efd162_1334e742_1334e742.txt,1334e74273536bf201738badeebffd3dfd295fc9,23
data/annotations/final_combined_1class_20260213,train,data/annotations/final_combined_1class_20260213/train/images/000179_unseen_2909_SL_frame0108_jpg.rf.b36ab8a95ce46079d4e16b6e246d556e_e710c2eb.jpg,data/annotations/final_combined_1class_20260213/train/labels/000179_unseen_2909_SL_frame0108_jpg.rf.b36ab8a95ce46079d4e16b6e246d556e_e710c2eb.txt,train,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/images/000125_000179_unseen_2909_SL_frame0108_jpg.rf.b36ab8a95ce46079d4e16b6e246d556e_e710c2eb_e710c2eb.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/labels/000125_000179_unseen_2909_SL_frame0108_jpg.rf.b36ab8a95ce46079d4e16b6e246d556e_e710c2eb_e710c2eb.txt,e710c2eb751b2810eaa68a7ec95d9b06e27c3e70,26
data/annotations/final_combined_1class_20260213,train,data/annotations/final_combined_1class_20260213/train/images/000180_unseen_2909_SL_frame0144_jpg.rf.ada60cb8ae883e6d78b9d52086bda8b9_38995991.jpg,data/annotations/final_combined_1class_20260213/train/labels/000180_unseen_2909_SL_frame0144_jpg.rf.ada60cb8ae883e6d78b9d52086bda8b9_38995991.txt,train,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/images/000126_000180_unseen_2909_SL_frame0144_jpg.rf.ada60cb8ae883e6d78b9d52086bda8b9_38995991_38995991.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/labels/000126_000180_unseen_2909_SL_frame0144_jpg.rf.ada60cb8ae883e6d78b9d52086bda8b9_38995991_38995991.txt,38995991470855bcba368d3912574aa8d39e5e1f,26
data/annotations/final_combined_1class_20260213,train,data/annotations/final_combined_1class_20260213/train/images/000181_unseen_2909_SL_frame0180_jpg.rf.7a0135ff682225b10056dcc5f9f22782_a6396cf9.jpg,data/annotations/final_combined_1class_20260213/train/labels/000181_unseen_2909_SL_frame0180_jpg.rf.7a0135ff682225b10056dcc5f9f22782_a6396cf9.txt,train,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/images/000127_000181_unseen_2909_SL_frame0180_jpg.rf.7a0135ff682225b10056dcc5f9f22782_a6396cf9_a6396cf9.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/labels/000127_000181_unseen_2909_SL_frame0180_jpg.rf.7a0135ff682225b10056dcc5f9f22782_a6396cf9_a6396cf9.txt,a6396cf973fc29db8e18945d11c9c6651f8184c5,24
data/annotations/final_combined_1class_20260213,train,data/annotations/final_combined_1class_20260213/train/images/000182_unseen_2909_SL_frame0216_jpg.rf.78fcb4b4f0ab813ce9b17bb930da0b27_4a897014.jpg,data/annotations/final_combined_1class_20260213/train/labels/000182_unseen_2909_SL_frame0216_jpg.rf.78fcb4b4f0ab813ce9b17bb930da0b27_4a897014.txt,train,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/images/000128_000182_unseen_2909_SL_frame0216_jpg.rf.78fcb4b4f0ab813ce9b17bb930da0b27_4a897014_4a897014.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/labels/000128_000182_unseen_2909_SL_frame0216_jpg.rf.78fcb4b4f0ab813ce9b17bb930da0b27_4a897014_4a897014.txt,4a897014c9d46c40f20dc552de13550c97328588,28
data/annotations/final_combined_1class_20260213,train,data/annotations/final_combined_1class_20260213/train/images/000183_unseen_2909_SL_frame0252_jpg.rf.055bee8b8525bca542e5f0e876173e40_e7a6b1d0.jpg,data/annotations/final_combined_1class_20260213/train/labels/000183_unseen_2909_SL_frame0252_jpg.rf.055bee8b8525bca542e5f0e876173e40_e7a6b1d0.txt,train,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/images/000129_000183_unseen_2909_SL_frame0252_jpg.rf.055bee8b8525bca542e5f0e876173e40_e7a6b1d0_e7a6b1d0.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/labels/000129_000183_unseen_2909_SL_frame0252_jpg.rf.055bee8b8525bca542e5f0e876173e40_e7a6b1d0_e7a6b1d0.txt,e7a6b1d0af2f487777de9a135003533101899496,24
data/annotations/final_combined_1class_20260213,train,data/annotations/final_combined_1class_20260213/train/images/000184_unseen_2909_SL_frame0288_jpg.rf.157b1606a16ebfb3862678a62f73efc6_24b7e64a.jpg,data/annotations/final_combined_1class_20260213/train/labels/000184_unseen_2909_SL_frame0288_jpg.rf.157b1606a16ebfb3862678a62f73efc6_24b7e64a.txt,train,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/images/000130_000184_unseen_2909_SL_frame0288_jpg.rf.157b1606a16ebfb3862678a62f73efc6_24b7e64a_24b7e64a.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/labels/000130_000184_unseen_2909_SL_frame0288_jpg.rf.157b1606a16ebfb3862678a62f73efc6_24b7e64a_24b7e64a.txt,24b7e64a634b666eb09161907730e9048efb6895,27
data/annotations/final_combined_1class_20260213,train,data/annotations/final_combined_1class_20260213/train/images/000185_unseen_2909_SL_frame0324_jpg.rf.47c91dbcd608c04658bcc0fbad72781c_2199104e.jpg,data/annotations/final_combined_1class_20260213/train/labels/000185_unseen_2909_SL_frame0324_jpg.rf.47c91dbcd608c04658bcc0fbad72781c_2199104e.txt,train,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/images/000131_000185_unseen_2909_SL_frame0324_jpg.rf.47c91dbcd608c04658bcc0fbad72781c_2199104e_2199104e.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/labels/000131_000185_unseen_2909_SL_frame0324_jpg.rf.47c91dbcd608c04658bcc0fbad72781c_2199104e_2199104e.txt,2199104eb12b47cdc4f04d05aac31c40a2e9e44d,17
data/annotations/final_combined_1class_20260213,train,data/annotations/final_combined_1class_20260213/train/images/000186_unseen_2909_SL_frame0360_jpg.rf.570b2731657dd4ce6511b348212e5f8b_b1df9c9f.jpg,data/annotations/final_combined_1class_20260213/train/labels/000186_unseen_2909_SL_frame0360_jpg.rf.570b2731657dd4ce6511b348212e5f8b_b1df9c9f.txt,train,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/images/000132_000186_unseen_2909_SL_frame0360_jpg.rf.570b2731657dd4ce6511b348212e5f8b_b1df9c9f_b1df9c9f.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/labels/000132_000186_unseen_2909_SL_frame0360_jpg.rf.570b2731657dd4ce6511b348212e5f8b_b1df9c9f_b1df9c9f.txt,b1df9c9f2beea5ca5e1da052f8ff46487ef48edd,21
data/annotations/final_combined_1class_20260213,train,data/annotations/final_combined_1class_20260213/train/images/000187_unseen_2909_SL_frame0396_jpg.rf.3d0cc5dd919b078448d61e53619308d4_903844b6.jpg,data/annotations/final_combined_1class_20260213/train/labels/000187_unseen_2909_SL_frame0396_jpg.rf.3d0cc5dd919b078448d61e53619308d4_903844b6.txt,train,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/images/000133_000187_unseen_2909_SL_frame0396_jpg.rf.3d0cc5dd919b078448d61e53619308d4_903844b6_903844b6.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/labels/000133_000187_unseen_2909_SL_frame0396_jpg.rf.3d0cc5dd919b078448d61e53619308d4_903844b6_903844b6.txt,903844b610f8348396db93cd5f4a6c3f785141c0,7
data/annotations/final_combined_1class_20260213,train,data/annotations/final_combined_1class_20260213/train/images/000188_unseen_2909_SL_frame0432_jpg.rf.fee004ce13badc975f49a909514515f1_bb41a8fc.jpg,data/annotations/final_combined_1class_20260213/train/labels/000188_unseen_2909_SL_frame0432_jpg.rf.fee004ce13badc975f49a909514515f1_bb41a8fc.txt,train,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/images/000134_000188_unseen_2909_SL_frame0432_jpg.rf.fee004ce13badc975f49a909514515f1_bb41a8fc_bb41a8fc.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/labels/000134_000188_unseen_2909_SL_frame0432_jpg.rf.fee004ce13badc975f49a909514515f1_bb41a8fc_bb41a8fc.txt,bb41a8fc6ae1e6bb7c55f565c761be04ee66310f,4
data/annotations/final_combined_1class_20260213,train,data/annotations/final_combined_1class_20260213/train/images/000189_unseen_2909_SL_frame0468_jpg.rf.8dfbf79a203a31cfcce353a6d7435bc5_0837764c.jpg,data/annotations/final_combined_1class_20260213/train/labels/000189_unseen_2909_SL_frame0468_jpg.rf.8dfbf79a203a31cfcce353a6d7435bc5_0837764c.txt,train,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/images/000135_000189_unseen_2909_SL_frame0468_jpg.rf.8dfbf79a203a31cfcce353a6d7435bc5_0837764c_0837764c.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/labels/000135_000189_unseen_2909_SL_frame0468_jpg.rf.8dfbf79a203a31cfcce353a6d7435bc5_0837764c_0837764c.txt,0837764cb8d39f1b28d5c0409db98a46ba50c8ab,1
data/annotations/final_combined_1class_20260213,train,data/annotations/final_combined_1class_20260213/train/images/000190_unseen_2909_SL_frame0540_jpg.rf.e9d96c183dc44a75acf5b69da3ae456c_4620c032.jpg,data/annotations/final_combined_1class_20260213/train/labels/000190_unseen_2909_SL_frame0540_jpg.rf.e9d96c183dc44a75acf5b69da3ae456c_4620c032.txt,train,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/images/000136_000190_unseen_2909_SL_frame0540_jpg.rf.e9d96c183dc44a75acf5b69da3ae456c_4620c032_4620c032.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/labels/000136_000190_unseen_2909_SL_frame0540_jpg.rf.e9d96c183dc44a75acf5b69da3ae456c_4620c032_4620c032.txt,4620c0320c700a46bd6d0220a14a87c23d92dd62,7
data/annotations/final_combined_1class_20260213,train,data/annotations/final_combined_1class_20260213/train/images/000191_unseen_2909_SL_frame0576_jpg.rf.885975797159b8854559512cccfb88c8_b5962e81.jpg,data/annotations/final_combined_1class_20260213/train/labels/000191_unseen_2909_SL_frame0576_jpg.rf.885975797159b8854559512cccfb88c8_b5962e81.txt,train,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/images/000137_000191_unseen_2909_SL_frame0576_jpg.rf.885975797159b8854559512cccfb88c8_b5962e81_b5962e81.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/labels/000137_000191_unseen_2909_SL_frame0576_jpg.rf.885975797159b8854559512cccfb88c8_b5962e81_b5962e81.txt,b5962e81e456d149fe08baf486fe8658de99fac7,4
data/annotations/final_combined_1class_20260213,train,data/annotations/final_combined_1class_20260213/train/images/000192_unseen_2909_SL_frame0612_jpg.rf.909d08804d61c3d5798f0c79126e77bf_600fa382.jpg,data/annotations/final_combined_1class_20260213/train/labels/000192_unseen_2909_SL_frame0612_jpg.rf.909d08804d61c3d5798f0c79126e77bf_600fa382.txt,train,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/images/000138_000192_unseen_2909_SL_frame0612_jpg.rf.909d08804d61c3d5798f0c79126e77bf_600fa382_600fa382.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/labels/000138_000192_unseen_2909_SL_frame0612_jpg.rf.909d08804d61c3d5798f0c79126e77bf_600fa382_600fa382.txt,600fa3820a73e84bc635ee702fba84f770e88ee7,5
